start,scaffold.x,end.x,mid.x,dxy_Meadow_Lake,within,between,l_v_l_mean,l_v_m_mean,m_v_m_mean,mean_diff
170737219,NC_045542.1,170737219,170737219,0.1776,0.29905465502738,0.922400032830864,0.212333333333333,0.193522222222222,0.179,-0.00214444444444442
170737252,NC_045542.1,170737252,170737252,0.1076,0.0289256362333962,0.982148936395347,0.0515466666666667,0.0918666666666667,0.13334,-0.00057666666666667
170737263,NC_045542.1,170737263,170737263,0.1549,0.0321260885361776,0.985075858864471,0.136333333333333,0.156958333333333,0.178086666666667,-0.00025166666666665
170737269,NC_045542.1,170737269,170737269,0.4478,0.251021643893751,0.805971618199141,0.470806666666667,0.461341666666667,0.456213333333333,-0.00216833333333333
170737284,NC_045542.1,170737284,170737284,0.3863,0.0632775093820294,0.98326212210415,0.438366666666667,0.400977777777778,0.36466,-0.000535555555555567
170737285,NC_045542.1,170737285,170737285,0.207,0.0275729313551638,0.736902090937447,0.25688,0.214453333333333,0.17202,-0.00848266666666667
170737292,NC_045542.1,170737292,170737292,0.2239,0.193323705225771,0.91752957205441,0.211713333333333,0.231838888888889,0.256906666666667,-0.00247111111111109
170737297,NC_045542.1,170737297,170737297,0.2247,0.395466416906696,0.890849422813268,0.224926666666667,0.237405555555556,0.256906666666667,-0.0035111111111111
170737301,NC_045542.1,170737301,170737301,0.2338,0.129689849820565,0.928442487627022,0.217766666666667,0.245908333333333,0.278886666666667,-0.00241833333333333
170737317,NC_045542.1,170737317,170737317,0.307,0.00914312438563342,0.966134192146786,0.275306666666667,0.311977777777778,0.34706,0.000794444444444431
170737354,NC_045542.1,170737354,170737354,0.2244,0.00179441247306989,0.940629073648601,0.24568,0.200841666666667,0.152913333333333,0.00154499999999999
170737359,NC_045542.1,170737359,170737359,0.3335,0.74532318633116,0.877485501534716,0.34392,0.345127777777778,0.35082,-0.00224222222222226
170737383,NC_045542.1,170737383,170737383,0.1855,0.000285997963438379,0.911500148797505,0.246973333333333,0.206561111111111,0.162566666666667,0.0017911111111111
170737389,NC_045542.1,170737389,170737389,0.0203,NA,NA,0.0397466666666667,0.0201833333333333,0,NA
170737406,NC_045542.1,170737406,170737406,NA,NA,NA,NA,0.095,0.1,NA
170738209,NC_045542.1,170738209,170738209,0.0503,0.622922012118325,0.975052451345389,0.0266666666666667,0.0295555555555556,0.033,-0.000277777777777776
170738256,NC_045542.1,170738256,170738256,0.0833,NA,NA,0,0.08,0.1,NA
170738260,NC_045542.1,170738260,170738260,0.2692,NA,NA,0.2,0.248,0.22,NA
170738272,NC_045542.1,170738272,170738272,0.0451,0.216809395528936,0.964702964718995,0.03476,0.0485444444444444,0.0637466666666667,-0.000708888888888884
170738880,NC_045542.1,170738880,170738880,0.1169,0.355384884568248,0.842992303978948,0.1103,0.09597,0.08409,-0.003846
170745885,NC_045542.1,170745885,170745885,NA,NA,NA,NA,NA,NA,NA
170776440,NC_045542.1,170776440,170776440,NA,NA,NA,NA,0.5,1,NA
170776451,NC_045542.1,170776451,170776451,0.2264,0.0734179546658223,0.821642610454389,0.20512,0.24264,0.28186,0.006824
170776455,NC_045542.1,170776455,170776455,0.5013,0.363333250818677,0.342912521561683,0.502466666666667,0.500408333333333,0.518753333333333,-0.0102016666666667
170776474,NC_045542.1,170776474,170776474,0.4899,NA,NA,0.5,0.487375757575758,0.470076923076923,NA
170780722,NC_045542.1,170780722,170780722,NA,NA,NA,0.5744,0.550385714285714,NA,NA
170780795,NC_045542.1,170780795,170780795,NA,NA,NA,NA,NA,NA,NA
170780828,NC_045542.1,170780828,170780828,0.4842,NA,NA,0.5,0.492927272727273,0.45,NA
170780840,NC_045542.1,170780840,170780840,0.5,NA,NA,0.5,0.5,0.5,NA
170812870,NC_045542.1,170812870,170812870,0.4167,0.150249693710471,0.875446476857861,0.443157142857143,0.40335652173913,0.3125,0.00771106719367592
170812876,NC_045542.1,170812876,170812876,NA,NA,NA,NA,0.5,NA,NA
170812944,NC_045542.1,170812944,170812944,0.3277,0.0970575736755471,0.869892011572543,0.29484,0.326905555555556,0.36948,-0.00525444444444445
170812945,NC_045542.1,170812945,170812945,0.0802,0.898117596279014,0.911806425101597,0.0777666666666667,0.0773111111111111,0.0833333333333333,-0.00323888888888889
170812959,NC_045542.1,170812959,170812959,0.1722,0.316006557395628,0.982429004281287,0.155555555555556,0.10948275862069,0.0833333333333333,-0.000933908045977011
170812965,NC_045542.1,170812965,170812965,0.141,0.178544856860254,0.94812195190398,0.151333333333333,0.130555555555556,0.112386666666667,-0.00130444444444444
170813008,NC_045542.1,170813008,170813008,0.2374,0.044078471868784,0.943377739596153,0.233366666666667,0.266730555555556,0.303626666666667,-0.00176611111111108
170813010,NC_045542.1,170813010,170813010,0.0831,0.118250884558834,0.970692681699458,0.0546133333333333,0.0713722222222222,0.08926,-0.000564444444444437
170813013,NC_045542.1,170813013,170813013,NA,NA,NA,NA,0.3667,0.3333,NA
170813040,NC_045542.1,170813040,170813040,0.1121,0.00167928818612673,0.812743771998465,0.206964285714286,0.132537037037037,0.0416666666666667,-0.00974557165861514
170877932,NC_045542.1,170877932,170877932,NA,NA,NA,NA,0.35,0.25,NA
170877937,NC_045542.1,170877937,170877937,0.1711,0.137537505096665,0.825510256656751,0.150455555555556,0.115225,0.0837133333333333,0.00648333333333334
170878091,NC_045542.1,170878091,170878091,0.401,0.20077688114902,0.703995969896048,0.4427,0.383976470588235,0.363085714285714,-0.0158542986425339
170879061,NC_045542.1,170879061,170879061,0.6681,0.000307534134406783,0.19438040240575,0.680913333333333,0.661294444444444,0.600666666666667,0.0205044444444444
170879065,NC_045542.1,170879065,170879065,NA,NA,NA,NA,1,NA,NA
170879067,NC_045542.1,170879067,170879067,0.6678,0.00129344774942926,0.139049766221079,0.6787,0.66635,0.606913333333333,0.0235433333333334
170879091,NC_045542.1,170879091,170879091,0.4545,0.0269592167244813,0.814802814232093,0.41862,0.442258333333333,0.475066666666667,-0.00458499999999995
170879106,NC_045542.1,170879106,170879106,0.1182,0.697407369752183,0.830345118273002,0.114806666666667,0.134608571428571,0.139046153846154,0.00854785714285716
170879145,NC_045542.1,170879145,170879145,0.4591,0.23325919418569,0.745917469354194,0.478393333333333,0.457966666666667,0.448953333333333,-0.00570666666666664
170882310,NC_045542.1,170882310,170882310,0.2561,0.0201860947566832,0.997996470272581,0.28912,0.233522222222222,0.17776,8.22222222222058e-05
170882320,NC_045542.1,170882320,170882320,0.5073,0.00322128236253767,9.54850053206369e-06,0.498493333333333,0.506455555555556,0.482206666666667,0.0161055555555555
170903667,NC_045542.1,170903667,170903667,0.2702,2.24320420255391e-05,0.68119325174602,0.19704,0.299794444444444,0.37706,0.0127444444444444
170904572,NC_045542.1,170904572,170904572,0.3752,0.480497010284868,0.778876263656867,0.37152,0.376622222222222,0.394793333333333,-0.0065344444444444
170905648,NC_045542.1,170905648,170905648,0.339,4.12243454381085e-06,0.6006569438467,0.402566666666667,0.331591666666667,0.23112,0.0147483333333334
170905723,NC_045542.1,170905723,170905723,0.4078,0.00470057172228253,0.726948947405857,0.44632,0.404861111111111,0.348373333333333,0.00751444444444443
170905747,NC_045542.1,170905747,170905747,0.1071,0.948729169532238,0.935249930101796,0.09704,0.0963777777777778,0.0988266666666667,-0.00155555555555555
170908818,NC_045542.1,170908818,170908818,0.2634,0.0121793985234691,0.976527341780927,0.254213333333333,0.320925,0.385453333333333,0.00109166666666671
170911425,NC_045542.1,170911425,170911425,0.0507,0.0129627525195274,0.99807820280007,0.0800466666666667,0.0539416666666667,0.0277666666666667,3.50000000000003e-05
171076486,NC_045542.1,171076486,171076486,0.4528,0.231728995414129,0.629337052907744,0.473846666666667,0.456613333333333,0.44829,-0.00701066666666667
171076514,NC_045542.1,171076514,171076514,0.0565,0.00952620756363679,0.994923763068272,0.0688866666666667,0.0437944444444444,0.0185333333333333,8.44444444444495e-05
171076546,NC_045542.1,171076546,171076546,NA,NA,NA,NA,NA,0.5,NA
171076547,NC_045542.1,171076547,171076547,0.4507,0.179865508005816,0.763002232886763,0.470333333333333,0.453519444444444,0.444466666666667,-0.00388055555555561
171077303,NC_045542.1,171077303,171077303,0.266,0.00963157398132193,0.970381310514551,0.295273333333333,0.259516666666667,0.22236,0.000700000000000034
171077338,NC_045542.1,171077338,171077338,NA,NA,NA,NA,0.9,NA,NA
171077343,NC_045542.1,171077343,171077343,0.5651,0.165205000268952,0.212611177317889,0.5173625,0.538838888888889,0.428571428571429,0.0629122222222222
171077391,NC_045542.1,171077391,171077391,0.3221,0.635325852564034,0.812112930182138,0.352713333333333,0.355325,0.368766666666667,-0.005415
171077516,NC_045542.1,171077516,171077516,0.4939,0.329488747528701,0.635023134585016,0.494946666666667,0.486025,0.484726666666667,-0.00381166666666666
171078486,NC_045542.1,171078486,171078486,0.4543,0.11176039226007,0.925959577824128,0.478293333333333,0.442588888888889,0.412,-0.00255777777777783
171081697,NC_045542.1,171081697,171081697,0.4093,0.519356241652526,0.673696674627341,0.417993333333333,0.418897222222222,0.442593333333333,-0.0113961111111112
171081774,NC_045542.1,171081774,171081774,0.3822,0.0941209187827727,0.848143968601505,0.4306,0.371436111111111,0.328466666666667,-0.0080972222222222
171081807,NC_045542.1,171081807,171081807,0.0393,0.556461837283737,0.977819979753187,0.0366733333333333,0.0333916666666667,0.0305133333333333,-0.000201666666666669
171081821,NC_045542.1,171081821,171081821,0.2947,0.808776949992437,0.918189945334617,0.328733333333333,0.322383333333333,0.320753333333333,-0.00235999999999997
171081833,NC_045542.1,171081833,171081833,0.4716,0.000119921357019243,0.964575654395295,0.422233333333333,0.457441666666667,0.491113333333333,0.000768333333333371
171081834,NC_045542.1,171081834,171081834,0.4924,0.563169897997428,0.760446436111544,0.499553333333333,0.492169444444444,0.491053333333333,-0.00313388888888888
171081835,NC_045542.1,171081835,171081835,0.1194,0.232340097685075,0.969072801781253,0.16272,0.144477777777778,0.12454,0.000847777777777781
171081846,NC_045542.1,171081846,171081846,0.2688,0.00107368726630631,0.883451448758616,0.340486666666667,0.286841666666667,0.22594,0.00362833333333334
171167847,NC_045542.1,171167847,171167847,NA,NA,NA,NA,0.5,0.5,NA
171177811,NC_045542.1,171177811,171177811,0.5,0.463626667438118,0.358560385682013,0.50556,0.500763333333333,0.519046666666667,-0.0128886666666667
171216489,NC_045542.1,171216489,171216489,0.4628,0.000204943769407518,0.358152620189512,0.436806666666667,0.472241666666667,0.49044,0.00861833333333334
171216555,NC_045542.1,171216555,171216555,NA,NA,NA,NA,NA,NA,NA
171252113,NC_045542.1,171252113,171252113,0.4236,0.0026470696453713,0.76963213332343,0.36548,0.413719444444444,0.45086,0.0055494444444445
171252134,NC_045542.1,171252134,171252134,0.4169,0.826123897335311,0.769801139177634,0.421,0.418988888888889,0.42554,-0.00428111111111107
171252163,NC_045542.1,171252163,171252163,0.4553,0.571034045533817,0.700748693894622,0.45774,0.447811111111111,0.44784,-0.00497888888888892
171252172,NC_045542.1,171252172,171252172,0.1193,0.00279377431889263,0.944753016688562,0.0807133333333333,0.126080555555556,0.168626666666667,0.00141055555555555
171252195,NC_045542.1,171252195,171252195,0.4353,0.0178558006949599,0.969128879094096,0.419226666666667,0.442661111111111,0.467246666666667,-0.000575555555555551
171252227,NC_045542.1,171252227,171252227,0.3985,0.0664147766459974,0.920149946673722,0.409053333333333,0.37985,0.354753333333333,-0.0020533333333333
171252297,NC_045542.1,171252297,171252297,NA,NA,NA,NA,0.25,0,NA
171252302,NC_045542.1,171252302,171252302,0.4597,0.306407807944023,0.805302997401333,0.454273333333333,0.458741666666667,0.467526666666667,-0.00215833333333332
171252332,NC_045542.1,171252332,171252332,0.4317,0.634127704325288,0.75670516346032,0.42198,0.412230555555556,0.41214,-0.00482944444444444
171252349,NC_045542.1,171252349,171252349,0.4301,1.91460887037831e-05,0.216724165146942,0.38144,0.430963333333333,0.46265,0.0170393333333334
171255395,NC_045542.1,171255395,171255395,0.4793,0.00402485961197857,0.27464173009395,0.41724,0.47715,0.50473,0.024914
171257353,NC_045542.1,171257353,171257353,0.3362,0.593230183249191,0.62629889127291,0.4065,0.404344444444444,0.45178,-0.0247955555555556
171284586,NC_045542.1,171284586,171284586,0.223,0.0139800198553065,0.719007840558927,0.259293333333333,0.233323333333333,0.20682,-0.00498066666666669
171284636,NC_045542.1,171284636,171284636,0.0967,0.0220123368295905,0.992456900883563,0.04388,0.0998555555555556,0.156453333333333,-0.000311111111111109
171284645,NC_045542.1,171284645,171284645,0.0553,0.152409860836282,0.985327630165538,0.0416666666666667,0.0604527777777778,0.07992,-0.000340555555555559
171284668,NC_045542.1,171284668,171284668,0.3188,0.473752649173391,0.858425365337122,0.295933333333333,0.303127777777778,0.318153333333333,-0.00391555555555556
171284679,NC_045542.1,171284679,171284679,NA,NA,NA,NA,0.1875,0.1667,NA
171284700,NC_045542.1,171284700,171284700,0.2254,0.116214172699923,0.938560098536556,0.204073333333333,0.174572222222222,0.148853333333333,-0.00189111111111112
171284712,NC_045542.1,171284712,171284712,0.0512,0.0184487034837637,0.998789131302652,0.0511333333333333,0.0319666666666667,0.0128333333333333,-1.66666666666648e-05
171284717,NC_045542.1,171284717,171284717,0.3009,0.559802936711954,0.848778197705613,0.341286666666667,0.328013888888889,0.32296,-0.00410944444444444
171284770,NC_045542.1,171284770,171284770,NA,NA,NA,NA,0.233333333333333,0,NA
171284775,NC_045542.1,171284775,171284775,0.0897,0.145174281213362,0.963056516797302,0.10378,0.0831388888888889,0.0642133333333333,-0.000857777777777777
171284780,NC_045542.1,171284780,171284780,0.2081,1.12074983495125e-08,0.681760627799148,0.28154,0.219427777777778,0.1424,0.00745777777777779
171284805,NC_045542.1,171284805,171284805,0.0326,0.627664727241692,0.981185583262125,0.0234666666666667,0.0256333333333333,0.0281133333333333,-0.000156666666666666
171475806,NC_045542.1,171475806,171475806,0.4434,0.683610635096941,0.664767286628376,0.45262,0.44347,0.44505,-0.00612199999999996
171486970,NC_045542.1,171486970,171486970,0.5,0.767682689723315,0.400655035969833,0.506413333333333,0.499705555555556,0.511086666666667,-0.00904444444444447
171487021,NC_045542.1,171487021,171487021,0.3493,0.0937374511199368,0.956905677213897,0.277113333333333,0.306044444444444,0.337453333333333,-0.0012388888888889
171487075,NC_045542.1,171487075,171487075,0.5002,0.815404907434697,0.404557657681801,0.506553333333333,0.49965,0.510073333333333,-0.0086633333333333
171489094,NC_045542.1,171489094,171489094,0.4013,0.179561436281346,0.76294471187861,0.45912,0.427688888888889,0.41148,-0.00761111111111112
171490487,NC_045542.1,171490487,171490487,0.4857,0.484683391590229,0.527050353428326,0.492073333333333,0.489547222222222,0.50986,-0.0114194444444444
171490489,NC_045542.1,171490489,171490489,0.4863,0.489137835670761,0.522189203388722,0.492426666666667,0.489716666666667,0.50986,-0.0114266666666667
171505688,NC_045542.1,171505688,171505688,0.4575,0.292274546512949,0.763063122093748,0.495006666666667,0.470441666666667,0.459593333333333,-0.00685833333333336
171505697,NC_045542.1,171505697,171505697,0.2796,0.573123528440631,0.850387777028919,0.320173333333333,0.305916666666667,0.300666666666667,-0.0045033333333333
172893605,NC_045542.1,172893605,172893605,0.0144,0.374416101747296,0.991662446512433,0.00666666666666667,0.00884722222222222,0.0111,-3.611111111111e-05
172893739,NC_045542.1,172893739,172893739,0.2466,0.00157663829248733,0.922951013161676,0.201953333333333,0.260947222222222,0.315133333333333,0.00240388888888887
172893839,NC_045542.1,172893839,172893839,0.0347,NA,NA,0,0.0324,0.0635666666666667,NA
172893856,NC_045542.1,172893856,172893856,0.3417,0.00732230816361883,0.998925555116422,0.294986666666667,0.339794444444444,0.384666666666667,-3.22222222222113e-05
172897555,NC_045542.1,172897555,172897555,0.0142,0.342164303302974,0.992232833697935,0.0064,0.00871666666666667,0.0111,-3.33333333333331e-05
172898713,NC_045542.1,172898713,172898713,0.0305,0.36116949063795,0.990014772594704,0.0164266666666667,0.0190555555555556,0.0217866666666667,-5.11111111111129e-05
175082540,NC_045541.1,175082540,175082540,0.2764,0.00290129943767001,0.76641505527444,0.249506666666667,0.341594444444444,0.412053333333333,0.0108144444444444
175086963,NC_045541.1,175086963,175086963,0.1354,0.0268984701210707,0.988817059087377,0.0570733333333333,0.0917777777777778,0.12708,-0.00029888888888889
175086965,NC_045541.1,175086965,175086965,0.5236,0.706843794983689,3.05690683372782e-05,0.463573333333333,0.540188888888889,0.47198,0.0724122222222223
